@relation 'if (A2 > 0.5) then R=2.5*A1 + 3.5*A3 else R=2*A4 + 0.7*A5'

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A6 numeric
@attribute class numeric

@data
0.453121,0.745891,0.951694,0.949689,0.034737,0.106563,4.46373
0.229041,0.784731,0.09105,0.828541,0.089883,0.988943,0.891278
0.796903,0.1042,0.819905,0.773575,0.352785,0.889664,1.7941
0.365131,0.654485,0.847106,0.543518,0.685523,0.484415,3.8777
0.474972,0.557473,0.176771,0.218242,0.107396,0.194461,1.806128
0.36173,0.2662,0.815226,0.436508,0.178908,0.017621,0.998252
0.843661,0.76295,0.102677,0.876558,0.706097,0.928925,2.468523
0.018314,0.94063,0.520123,0.094769,0.244735,0.275791,1.866215
0.443867,0.368837,0.34875,0.592214,0.087469,0.069457,1.245657
0.426895,0.01028,0.07232,0.786107,0.34437,0.520717,1.813273
0.489809,0.625609,0.015344,0.689215,0.871664,0.866007,1.278226
0.184868,0.13336,0.42559,0.608993,0.329848,0.308563,1.448879
0.712736,0.921141,0.235024,0.179657,0.647642,0.38488,2.604422
0.519618,0.426154,0.686668,0.942045,0.891295,0.931668,2.507996
0.337496,0.406015,0.186302,0.441824,0.670159,0.042865,1.352759
0.318129,0.439995,0.339147,0.177608,0.101771,0.486498,0.426455
0.736503,0.868527,0.54663,0.494434,0.287398,0.310775,3.754463
0.618339,0.67413,0.572553,0.779794,0.658255,0.16818,3.549783
0.915965,0.605821,0.619095,0.720399,0.311744,0.882623,4.456744
0.026185,0.074492,0.080475,0.356775,0.105981,0.18208,0.787736
0.443363,0.218233,0.837035,0.714736,0.281535,0.318583,1.626546
0.773288,0.820976,0.708203,0.680282,0.365545,0.546697,4.411929
0.723013,0.028373,0.164222,0.846339,0.140756,0.475556,1.791207
0.724931,0.652079,0.19069,0.422178,0.25819,0.039674,2.479745
