@relation 'Linear function with redundant attributes: 2*A1 - 2*A2 = R; A2 == A3, A4 == A5-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) and A2==(0.499958-inf)-L0,1-C6-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.499958-inf) and A3==(0.499958-inf)-L0,1-C7-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) and A3==(0.499958-inf)-L0,1-C8-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) or A2==(0.499958-inf)-L0,1-C9-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.499958-inf) or A3==(0.499958-inf)-L0,1-C10-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) or A3==(0.499958-inf)-L0,1-C11-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) equ A2==(0.499958-inf)-L0,1-C12-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.499958-inf) equ A3==(0.499958-inf)-L0,1-C13-W1.0-weka.filters.unsupervised.attribute.Remove-R13-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) equ A3==(0.499958-inf)-L0,1-C13-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) xor A2==(0.499958-inf)-L0,1-C14-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.499958-inf) xor A3==(0.499958-inf)-L0,1-C15-W1.0-weka.filters.unsupervised.attribute.Remove-R15-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) xor A3==(0.499958-inf)-L0,1-C15-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) impl A2==(0.499958-inf)-L0,1-C16-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.499958-inf) impl A3==(0.499958-inf)-L0,1-C17-W1.0-weka.filters.unsupervised.attribute.Remove-R17-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) impl A3==(0.499958-inf)-L0,1-C17-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) and A2==(0.499958-inf) and A3==(0.499958-inf)-L0,1-C18-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) or A2==(0.499958-inf) or A3==(0.499958-inf)-L0,1-C19-W1.0-weka.filters.unsupervised.attribute.Add-NA1 ADD A2-C20-W1.0-weka.filters.unsupervised.attribute.Add-NA2 ADD A3-C21-W1.0-weka.filters.unsupervised.attribute.Add-NA1 ADD A3-C22-W1.0-weka.filters.unsupervised.attribute.Add-NA1 SUBTRACT A2-C23-W1.0-weka.filters.unsupervised.attribute.Add-NA2 SUBTRACT A3-C24-W1.0-weka.filters.unsupervised.attribute.Add-NA1 SUBTRACT A3-C25-W1.0-weka.filters.unsupervised.attribute.Add-NA1 DIVIDE A2-C26-W1.0-weka.filters.unsupervised.attribute.Add-NA2 DIVIDE A1-C27-W1.0-weka.filters.unsupervised.attribute.Add-NA2 DIVIDE A3-C28-W1.0-weka.filters.unsupervised.attribute.Add-NA3 DIVIDE A2-C29-W1.0-weka.filters.unsupervised.attribute.Add-NA1 DIVIDE A3-C30-W1.0-weka.filters.unsupervised.attribute.Add-NA3 DIVIDE A1-C31-W1.0-weka.filters.unsupervised.attribute.Add-NA1 MULTIPLY A2-C32-W1.0-weka.filters.unsupervised.attribute.Add-NA2 MULTIPLY A3-C33-W1.0-weka.filters.unsupervised.attribute.Add-NA1 MULTIPLY A3-C34-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 LESSTHAN A2-L0,1-C35-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2 LESSTHAN A3-L0,1-C36-W1.0-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.Add-TNOM-NA1 LESSTHAN A3-L0,1-C36-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 DIFF A2-L0,1-C37-W1.0-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Add-TNOM-NA2 DIFF A3-L0,1-C37-W1.0-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Add-TNOM-NA1 DIFF A3-L0,1-C37-W1.0-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Add-TNOM-NA1_x_A2-L\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\',\'(-inf-0.500055]\'_x_\'(0.499958-inf)\',\'(0.500055-inf)\'_x_\'(-inf-0.499958]\',\'(0.500055-inf)\'_x_\'(0.499958-inf)\'-C37-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2_x_A3-L\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\',\'(-inf-0.499958]\'_x_\'(0.499958-inf)\',\'(0.499958-inf)\'_x_\'(-inf-0.499958]\',\'(0.499958-inf)\'_x_\'(0.499958-inf)\'-C38-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1_x_A3-L\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\',\'(-inf-0.500055]\'_x_\'(0.499958-inf)\',\'(0.500055-inf)\'_x_\'(-inf-0.499958]\',\'(0.500055-inf)\'_x_\'(0.499958-inf)\'-C39-W1.0'

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute F1L1 {0,1}
@attribute F2L1 {0,1}
@attribute F3L1 {0,1}
@attribute F4L1 {0,1}
@attribute F5L1 {0,1}
@attribute F6L1 {0,1}
@attribute F7L1 {0,1}
@attribute F8L1 {0,1}
@attribute F9L1 {0,1}
@attribute F10L1 {0,1}
@attribute F11L1 {0,1}
@attribute F12L1 {0,1}
@attribute F13L1 {0,1}
@attribute F14L1 {0,1}
@attribute F15L1 numeric
@attribute F16L1 numeric
@attribute F17L1 numeric
@attribute F18L1 numeric
@attribute F19L1 numeric
@attribute F20L1 numeric
@attribute F21L1 numeric
@attribute F22L1 numeric
@attribute F23L1 numeric
@attribute F24L1 numeric
@attribute F25L1 numeric
@attribute F26L1 numeric
@attribute F27L1 numeric
@attribute F28L1 numeric
@attribute F29L1 numeric
@attribute F30L1 {0,1}
@attribute F31L1 {0,1}
@attribute F32L1 {'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\''}
@attribute F33L1 {'\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(-inf-0.499958]\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\''}
@attribute F34L1 {'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\''}
@attribute class numeric

@data
0.188041,0.956991,0.956991,0.348072,0.348072,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1.145032,1.913982,1.145032,-0.76895,0,-0.76895,0.196492,5.089268,1,1,0.196492,5.089268,0.179954,0.915832,0.179954,1,1,'\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'',-1.537899
0.823889,0.576037,0.576037,0.72078,0.72078,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.399926,1.152074,1.399926,0.247852,0,0.247852,1.430271,0.699168,1,1,1.430271,0.699168,0.474591,0.331819,0.474591,0,0,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',0.495703
0.597254,0.743983,0.743983,0.277833,0.277833,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.341237,1.487966,1.341237,-0.146729,0,-0.146729,0.802779,1.245673,1,1,0.802779,1.245673,0.444347,0.553511,0.444347,1,1,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',-0.293459
0.778948,0.149784,0.149784,0.091636,0.091636,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0.928732,0.299568,0.928732,0.629164,0,0.629164,5.200475,0.19229,1,1,5.200475,0.19229,0.116674,0.022435,0.116674,0,0,'\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'',1.258328
0.392152,0.278533,0.278533,0.764784,0.764784,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.670685,0.557066,0.670685,0.113619,0,0.113619,1.407919,0.710268,1,1,1.407919,0.710268,0.109227,0.077581,0.109227,0,0,'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'',0.227239
0.948064,0.817509,0.817509,0.336039,0.336039,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.765573,1.635018,1.765573,0.130555,0,0.130555,1.159699,0.862293,1,1,1.159699,0.862293,0.775051,0.668321,0.775051,0,0,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',0.261111
0.999445,0.879067,0.879067,0.814786,0.814786,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.878512,1.758134,1.878512,0.120378,0,0.120378,1.136938,0.879555,1,1,1.136938,0.879555,0.878579,0.772759,0.878579,0,0,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',0.240757
0.854106,0.426763,0.426763,0.750241,0.750241,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1.280869,0.853526,1.280869,0.427343,0,0.427343,2.001359,0.49966,1,1,2.001359,0.49966,0.364501,0.182127,0.364501,0,0,'\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'',0.854686
0.757373,0.715028,0.715028,0.303066,0.303066,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.472401,1.430056,1.472401,0.042345,0,0.042345,1.059221,0.94409,1,1,1.059221,0.94409,0.541543,0.511265,0.541543,0,0,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',0.08469
0.463369,0.372013,0.372013,0.208556,0.208556,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.835382,0.744026,0.835382,0.091356,0,0.091356,1.245572,0.802844,1,1,1.245572,0.802844,0.172379,0.138394,0.172379,0,0,'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'',0.182713
0.578305,0.48887,0.48887,0.553191,0.553191,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1.067175,0.97774,1.067175,0.089435,0,0.089435,1.182942,0.84535,1,1,1.182942,0.84535,0.282716,0.238994,0.282716,0,0,'\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'',0.17887
0.006932,0.978677,0.978677,0.172306,0.172306,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0.985609,1.957354,0.985609,-0.971745,0,-0.971745,0.007083,141.182487,1,1,0.007083,141.182487,0.006784,0.957809,0.006784,1,1,'\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'',-1.94349
0.24247,0.177685,0.177685,0.623768,0.623768,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.420155,0.35537,0.420155,0.064785,0,0.064785,1.364606,0.732812,1,1,1.364606,0.732812,0.043083,0.031572,0.043083,0,0,'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'',0.129569
0.138928,0.616147,0.616147,0.850004,0.850004,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0.755075,1.232294,0.755075,-0.477219,0,-0.477219,0.225479,4.43501,1,1,0.225479,4.43501,0.0856,0.379637,0.0856,1,1,'\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'',-0.954437
0.363296,0.210858,0.210858,0.391086,0.391086,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.574154,0.421716,0.574154,0.152438,0,0.152438,1.722942,0.580403,1,1,1.722942,0.580403,0.076604,0.044461,0.076604,0,0,'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'',0.304877
0.608584,0.321105,0.321105,0.927651,0.927651,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0.929689,0.64221,0.929689,0.287479,0,0.287479,1.89528,0.527626,1,1,1.89528,0.527626,0.195419,0.103108,0.195419,0,0,'\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'',0.574958
0.041991,0.554612,0.554612,0.027477,0.027477,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0.596603,1.109224,0.596603,-0.512621,0,-0.512621,0.075712,13.207878,1,1,0.075712,13.207878,0.023289,0.307594,0.023289,1,1,'\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'',-1.025243
0.958669,0.67075,0.67075,0.101309,0.101309,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.629419,1.3415,1.629419,0.287919,0,0.287919,1.429249,0.699668,1,1,1.429249,0.699668,0.643027,0.449906,0.643027,0,0,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',0.575837
0.18738,0.332597,0.332597,0.242872,0.242872,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.519977,0.665194,0.519977,-0.145217,0,-0.145217,0.563385,1.774987,1,1,0.563385,1.774987,0.062322,0.110621,0.062322,1,1,'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'',-0.290435
0.375517,0.935665,0.935665,0.645756,0.645756,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1.311182,1.87133,1.311182,-0.560148,0,-0.560148,0.401337,2.491671,1,1,0.401337,2.491671,0.351358,0.875469,0.351358,1,1,'\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'',-1.120296
0.933333,0.576867,0.576867,0.06467,0.06467,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.5102,1.153734,1.5102,0.356466,0,0.356466,1.617934,0.618072,1,1,1.617934,0.618072,0.538409,0.332776,0.538409,0,0,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',0.712932
0.979353,0.477532,0.477532,0.522042,0.522042,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1.456885,0.955064,1.456885,0.501821,0,0.501821,2.050864,0.487599,1,1,2.050864,0.487599,0.467672,0.228037,0.467672,0,0,'\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'',1.003642
0.634926,0.922062,0.922062,0.315592,0.315592,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.556988,1.844124,1.556988,-0.287136,0,-0.287136,0.688594,1.452235,1,1,0.688594,1.452235,0.585441,0.850198,0.585441,1,1,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',-0.574272
0.035847,0.579281,0.579281,0.72039,0.72039,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0.615128,1.158562,0.615128,-0.543434,0,-0.543434,0.061882,16.159818,1,1,0.061882,16.159818,0.020765,0.335566,0.020765,1,1,'\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'',-1.086868
0.488814,0.926683,0.926683,0.850593,0.850593,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1.415497,1.853366,1.415497,-0.437869,0,-0.437869,0.527488,1.895778,1,1,0.527488,1.895778,0.452976,0.858741,0.452976,1,1,'\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'',-0.875739
0.721336,0.624289,0.624289,0.138524,0.138524,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.345625,1.248578,1.345625,0.097047,0,0.097047,1.155452,0.865462,1,1,1.155452,0.865462,0.450322,0.389737,0.450322,0,0,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',0.194093
0.904028,0.831667,0.831667,0.025432,0.025432,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.735695,1.663334,1.735695,0.072361,0,0.072361,1.087007,0.919957,1,1,1.087007,0.919957,0.75185,0.69167,0.75185,0,0,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',0.144722
0.818698,0.824801,0.824801,0.872533,0.872533,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.643499,1.649602,1.643499,-0.006103,0,-0.006103,0.992601,1.007455,1,1,0.992601,1.007455,0.675263,0.680297,0.675263,1,1,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',-0.012206
0.675605,0.003559,0.003559,0.487353,0.487353,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0.679164,0.007118,0.679164,0.672046,0,0.672046,189.830008,0.005268,1,1,189.830008,0.005268,0.002404,0.000013,0.002404,0,0,'\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'',1.344092
0.645451,0.663758,0.663758,0.239524,0.239524,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.309209,1.327516,1.309209,-0.018307,0,-0.018307,0.972419,1.028363,1,1,0.972419,1.028363,0.428423,0.440575,0.428423,1,1,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',-0.036614
0.692503,0.816418,0.816418,0.851957,0.851957,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.508921,1.632836,1.508921,-0.123915,0,-0.123915,0.848221,1.178938,1,1,0.848221,1.178938,0.565372,0.666538,0.565372,1,1,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',-0.247829
0.41023,0.312834,0.312834,0.628173,0.628173,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.723064,0.625668,0.723064,0.097396,0,0.097396,1.311334,0.762582,1,1,1.311334,0.762582,0.128334,0.097865,0.128334,0,0,'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'',0.194791
0.078305,0.014864,0.014864,0.012325,0.012325,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.093169,0.029728,0.093169,0.063441,0,0.063441,5.268097,0.189822,1,1,5.268097,0.189822,0.001164,0.000221,0.001164,0,0,'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'',0.126881
0.301597,0.55489,0.55489,0.682844,0.682844,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0.856487,1.10978,0.856487,-0.253293,0,-0.253293,0.543526,1.839839,1,1,0.543526,1.839839,0.167353,0.307903,0.167353,1,1,'\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'',-0.506586
0.131889,0.585659,0.585659,0.02233,0.02233,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0.717548,1.171318,0.717548,-0.45377,0,-0.45377,0.225198,4.440545,1,1,0.225198,4.440545,0.077242,0.342996,0.077242,1,1,'\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'',-0.90754
0.880407,0.031625,0.031625,0.745031,0.745031,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0.912032,0.06325,0.912032,0.848782,0,0.848782,27.838957,0.035921,1,1,27.838957,0.035921,0.027843,0.001,0.027843,0,0,'\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'',1.697566
0.347083,0.214846,0.214846,0.714828,0.714828,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.561929,0.429692,0.561929,0.132237,0,0.132237,1.615497,0.619005,1,1,1.615497,0.619005,0.074569,0.046159,0.074569,0,0,'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'',0.264473
0.673134,0.895433,0.895433,0.606729,0.606729,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.568567,1.790866,1.568567,-0.222299,0,-0.222299,0.751741,1.330245,1,1,0.751741,1.330245,0.602746,0.8018,0.602746,1,1,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',-0.444598
0.865063,0.593266,0.593266,0.41873,0.41873,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.458329,1.186532,1.458329,0.271797,0,0.271797,1.458137,0.685807,1,1,1.458137,0.685807,0.513212,0.351965,0.513212,0,0,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',0.543594
0.351174,0.434921,0.434921,0.756121,0.756121,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.786095,0.869842,0.786095,-0.083747,0,-0.083747,0.807443,1.238477,1,1,0.807443,1.238477,0.152733,0.189156,0.152733,1,1,'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'',-0.167493
0.498742,0.179397,0.179397,0.492108,0.492108,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.678139,0.358794,0.678139,0.319345,0,0.319345,2.780102,0.359699,1,1,2.780102,0.359699,0.089473,0.032183,0.089473,0,0,'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'',0.63869
0.085864,0.810935,0.810935,0.526977,0.526977,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0.896799,1.62187,0.896799,-0.725071,0,-0.725071,0.105883,9.444412,1,1,0.105883,9.444412,0.06963,0.657616,0.06963,1,1,'\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'',-1.450142
0.590632,0.762725,0.762725,0.509409,0.509409,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.353357,1.52545,1.353357,-0.172093,0,-0.172093,0.774371,1.291371,1,1,0.774371,1.291371,0.45049,0.581749,0.45049,1,1,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',-0.344186
0.84954,0.357227,0.357227,0.08804,0.08804,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1.206767,0.714454,1.206767,0.492313,0,0.492313,2.378152,0.420495,1,1,2.378152,0.420495,0.303479,0.127611,0.303479,0,0,'\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'',0.984626
0.378721,0.973664,0.973664,0.151046,0.151046,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1.352385,1.947328,1.352385,-0.594943,0,-0.594943,0.388965,2.570927,1,1,0.388965,2.570927,0.368747,0.948022,0.368747,1,1,'\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'',-1.189886
0.801403,0.717868,0.717868,0.543776,0.543776,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.519271,1.435736,1.519271,0.083535,0,0.083535,1.116365,0.895764,1,1,1.116365,0.895764,0.575302,0.515334,0.575302,0,0,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',0.167071
