@relation 'Non Linear function: 2*A1^2 - 3*A2^2 - A3 = R-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.5-inf) and A2==(0.500065-inf)-L0,1-C6-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.500065-inf) and A3==(0.499977-inf)-L0,1-C7-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.5-inf) and A3==(0.499977-inf)-L0,1-C8-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.5-inf) or A2==(0.500065-inf)-L0,1-C9-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.500065-inf) or A3==(0.499977-inf)-L0,1-C10-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.5-inf) or A3==(0.499977-inf)-L0,1-C11-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.5-inf) equ A2==(0.500065-inf)-L0,1-C12-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.500065-inf) equ A3==(0.499977-inf)-L0,1-C13-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.5-inf) equ A3==(0.499977-inf)-L0,1-C14-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.5-inf) xor A2==(0.500065-inf)-L0,1-C15-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.500065-inf) xor A3==(0.499977-inf)-L0,1-C16-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.5-inf) xor A3==(0.499977-inf)-L0,1-C17-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.5-inf) impl A2==(0.500065-inf)-L0,1-C18-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.500065-inf) impl A3==(0.499977-inf)-L0,1-C19-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.5-inf) impl A3==(0.499977-inf)-L0,1-C20-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.5-inf) and A2==(0.500065-inf) and A3==(0.499977-inf)-L0,1-C21-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.5-inf) or A2==(0.500065-inf) or A3==(0.499977-inf)-L0,1-C22-W1.0-weka.filters.unsupervised.attribute.Add-NA1 ADD A2-C23-W1.0-weka.filters.unsupervised.attribute.Add-NA2 ADD A3-C24-W1.0-weka.filters.unsupervised.attribute.Add-NA1 ADD A3-C25-W1.0-weka.filters.unsupervised.attribute.Add-NA1 SUBTRACT A2-C26-W1.0-weka.filters.unsupervised.attribute.Add-NA2 SUBTRACT A3-C27-W1.0-weka.filters.unsupervised.attribute.Add-NA1 SUBTRACT A3-C28-W1.0-weka.filters.unsupervised.attribute.Add-NA1 DIVIDE A2-C29-W1.0-weka.filters.unsupervised.attribute.Add-NA2 DIVIDE A1-C30-W1.0-weka.filters.unsupervised.attribute.Add-NA2 DIVIDE A3-C31-W1.0-weka.filters.unsupervised.attribute.Add-NA3 DIVIDE A2-C32-W1.0-weka.filters.unsupervised.attribute.Add-NA1 DIVIDE A3-C33-W1.0-weka.filters.unsupervised.attribute.Add-NA3 DIVIDE A1-C34-W1.0-weka.filters.unsupervised.attribute.Add-NA1 MULTIPLY A2-C35-W1.0-weka.filters.unsupervised.attribute.Add-NA2 MULTIPLY A3-C36-W1.0-weka.filters.unsupervised.attribute.Add-NA1 MULTIPLY A3-C37-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 LESSTHAN A2-L0,1-C38-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2 LESSTHAN A3-L0,1-C39-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 LESSTHAN A3-L0,1-C40-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 DIFF A2-L0,1-C41-W1.0-weka.filters.unsupervised.attribute.Remove-R41-weka.filters.unsupervised.attribute.Add-TNOM-NA2 DIFF A3-L0,1-C41-W1.0-weka.filters.unsupervised.attribute.Remove-R41-weka.filters.unsupervised.attribute.Add-TNOM-NA1 DIFF A3-L0,1-C41-W1.0-weka.filters.unsupervised.attribute.Remove-R41-weka.filters.unsupervised.attribute.Add-TNOM-NA1_x_A2-L\'(-inf-0.5]\'_x_\'(-inf-0.500065]\',\'(-inf-0.5]\'_x_\'(0.500065-inf)\',\'(0.5-inf)\'_x_\'(-inf-0.500065]\',\'(0.5-inf)\'_x_\'(0.500065-inf)\'-C41-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2_x_A3-L\'(-inf-0.500065]\'_x_\'(-inf-0.499977]\',\'(-inf-0.500065]\'_x_\'(0.499977-inf)\',\'(0.500065-inf)\'_x_\'(-inf-0.499977]\',\'(0.500065-inf)\'_x_\'(0.499977-inf)\'-C42-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1_x_A3-L\'(-inf-0.5]\'_x_\'(-inf-0.499977]\',\'(-inf-0.5]\'_x_\'(0.499977-inf)\',\'(0.5-inf)\'_x_\'(-inf-0.499977]\',\'(0.5-inf)\'_x_\'(0.499977-inf)\'-C43-W1.0'

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute 'A1==(0.5-inf) and A2==(0.500065-inf)' {0,1}
@attribute 'A2==(0.500065-inf) and A3==(0.499977-inf)' {0,1}
@attribute 'A1==(0.5-inf) and A3==(0.499977-inf)' {0,1}
@attribute 'A1==(0.5-inf) or A2==(0.500065-inf)' {0,1}
@attribute 'A2==(0.500065-inf) or A3==(0.499977-inf)' {0,1}
@attribute 'A1==(0.5-inf) or A3==(0.499977-inf)' {0,1}
@attribute 'A1==(0.5-inf) equ A2==(0.500065-inf)' {0,1}
@attribute 'A2==(0.500065-inf) equ A3==(0.499977-inf)' {0,1}
@attribute 'A1==(0.5-inf) equ A3==(0.499977-inf)' {0,1}
@attribute 'A1==(0.5-inf) xor A2==(0.500065-inf)' {0,1}
@attribute 'A2==(0.500065-inf) xor A3==(0.499977-inf)' {0,1}
@attribute 'A1==(0.5-inf) xor A3==(0.499977-inf)' {0,1}
@attribute 'A1==(0.5-inf) impl A2==(0.500065-inf)' {0,1}
@attribute 'A2==(0.500065-inf) impl A3==(0.499977-inf)' {0,1}
@attribute 'A1==(0.5-inf) impl A3==(0.499977-inf)' {0,1}
@attribute 'A1==(0.5-inf) and A2==(0.500065-inf) and A3==(0.499977-inf)' {0,1}
@attribute 'A1==(0.5-inf) or A2==(0.500065-inf) or A3==(0.499977-inf)' {0,1}
@attribute 'A1 ADD A2' numeric
@attribute 'A2 ADD A3' numeric
@attribute 'A1 ADD A3' numeric
@attribute 'A1 SUBTRACT A2' numeric
@attribute 'A2 SUBTRACT A3' numeric
@attribute 'A1 SUBTRACT A3' numeric
@attribute 'A1 DIVIDE A2' numeric
@attribute 'A2 DIVIDE A1' numeric
@attribute 'A2 DIVIDE A3' numeric
@attribute 'A3 DIVIDE A2' numeric
@attribute 'A1 DIVIDE A3' numeric
@attribute 'A3 DIVIDE A1' numeric
@attribute 'A1 MULTIPLY A2' numeric
@attribute 'A2 MULTIPLY A3' numeric
@attribute 'A1 MULTIPLY A3' numeric
@attribute 'A1 LESSTHAN A2' {0,1}
@attribute 'A2 LESSTHAN A3' {0,1}
@attribute 'A1 LESSTHAN A3' {0,1}
@attribute A1_x_A2 {'\'(-inf-0.5]\'_x_\'(-inf-0.500065]\'','\'(-inf-0.5]\'_x_\'(0.500065-inf)\'','\'(0.5-inf)\'_x_\'(-inf-0.500065]\'','\'(0.5-inf)\'_x_\'(0.500065-inf)\''}
@attribute A2_x_A3 {'\'(-inf-0.500065]\'_x_\'(-inf-0.499977]\'','\'(-inf-0.500065]\'_x_\'(0.499977-inf)\'','\'(0.500065-inf)\'_x_\'(-inf-0.499977]\'','\'(0.500065-inf)\'_x_\'(0.499977-inf)\''}
@attribute A1_x_A3 {'\'(-inf-0.5]\'_x_\'(-inf-0.499977]\'','\'(-inf-0.5]\'_x_\'(0.499977-inf)\'','\'(0.5-inf)\'_x_\'(-inf-0.499977]\'','\'(0.5-inf)\'_x_\'(0.499977-inf)\''}
@attribute class numeric

@data
0.012608,0.853717,0.394556,0.720492,0.428896,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0.866325,1.248273,0.407164,-0.841109,0.459161,-0.381948,0.014768,67.712326,2.163741,0.462163,0.031955,31.294099,0.010764,0.336839,0.004975,1,0,1,'\'(-inf-0.5]\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(-inf-0.499977]\'','\'(-inf-0.5]\'_x_\'(-inf-0.499977]\'',-2.580738
0.155691,0.859824,0.87742,0.786331,0.745251,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1.015515,1.737244,1.033111,-0.704133,-0.017596,-0.721729,0.181073,5.522631,0.979946,1.020465,0.177442,5.63565,0.133867,0.754427,0.136606,1,1,1,'\'(-inf-0.5]\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(0.499977-inf)\'','\'(-inf-0.5]\'_x_\'(0.499977-inf)\'',-3.046834
0.893908,0.522884,0.806874,0.664055,0.741879,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1.416792,1.329758,1.700782,0.371024,-0.28399,0.087034,1.709572,0.584942,0.648037,1.543122,1.107866,0.902637,0.46741,0.421902,0.721271,0,1,0,'\'(0.5-inf)\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(0.499977-inf)\'','\'(0.5-inf)\'_x_\'(0.499977-inf)\'',-0.028956
0.848062,0.749064,0.214293,0.11105,0.292871,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1.597126,0.963357,1.062355,0.098998,0.534771,0.633769,1.132162,0.883266,3.495513,0.286081,3.957488,0.252686,0.635253,0.160519,0.181734,0,0,0,'\'(0.5-inf)\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(-inf-0.499977]\'','\'(0.5-inf)\'_x_\'(-inf-0.499977]\'',-0.459163
0.76051,0.056758,0.719299,0.52556,0.666313,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0.817268,0.776057,1.479809,0.703752,-0.662541,0.041211,13.399168,0.074631,0.078907,12.673086,1.057293,0.945811,0.043165,0.040826,0.547034,0,1,0,'\'(0.5-inf)\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(0.499977-inf)\'','\'(0.5-inf)\'_x_\'(0.499977-inf)\'',0.427787
0.019833,0.433382,0.724413,0.900206,0.288369,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0.453215,1.157795,0.744246,-0.413549,-0.291031,-0.70458,0.045763,21.851561,0.598253,1.671535,0.027378,36.525639,0.008595,0.313948,0.014367,1,1,1,'\'(-inf-0.5]\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(0.499977-inf)\'','\'(-inf-0.5]\'_x_\'(0.499977-inf)\'',-1.287087
0.817808,0.026348,0.208099,0.040845,0.35335,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0.844156,0.234447,1.025907,0.79146,-0.181751,0.609709,31.038713,0.032218,0.126613,7.898095,3.929899,0.254459,0.021548,0.005483,0.170185,0,1,0,'\'(0.5-inf)\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(-inf-0.499977]\'','\'(0.5-inf)\'_x_\'(-inf-0.499977]\'',1.127437
0.547223,0.9578,0.533866,0.803985,0.949966,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1.505023,1.491666,1.081089,-0.410577,0.423934,0.013357,0.571333,1.750292,1.794083,0.557388,1.025019,0.975591,0.52413,0.511337,0.292144,1,0,0,'\'(0.5-inf)\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(0.499977-inf)\'','\'(0.5-inf)\'_x_\'(0.499977-inf)\'',-2.687101
0.374024,0.094956,0.212011,0.139147,0.784424,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.46898,0.306967,0.586035,0.279068,-0.117055,0.162013,3.938919,0.253877,0.447882,2.232729,1.764173,0.566838,0.035516,0.020132,0.079297,0,1,0,'\'(-inf-0.5]\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(-inf-0.499977]\'','\'(-inf-0.5]\'_x_\'(-inf-0.499977]\'',0.040727
0.477796,0.783362,0.294457,0.010209,0.558437,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1.261158,1.077819,0.772253,-0.305566,0.488905,0.183339,0.60993,1.639532,2.660361,0.375889,1.622634,0.616282,0.374287,0.230666,0.14069,1,0,0,'\'(-inf-0.5]\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(-inf-0.499977]\'','\'(-inf-0.5]\'_x_\'(-inf-0.499977]\'',-1.678847
0.488565,0.12054,0.364044,0.40671,0.549553,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.609105,0.484584,0.852609,0.368025,-0.243504,0.124521,4.053136,0.246723,0.331114,3.02011,1.342049,0.745129,0.058892,0.043882,0.177859,0,1,0,'\'(-inf-0.5]\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(-inf-0.499977]\'','\'(-inf-0.5]\'_x_\'(-inf-0.499977]\'',0.069757
0.886952,0.328235,0.353942,0.108499,0.559546,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1.215187,0.682177,1.240894,0.558717,-0.025707,0.53301,2.702186,0.370071,0.927369,1.078319,2.505925,0.399054,0.291129,0.116176,0.31393,0,1,0,'\'(0.5-inf)\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(-inf-0.499977]\'','\'(0.5-inf)\'_x_\'(-inf-0.499977]\'',0.896212
0.877851,0.796293,0.282074,0.083364,0.586258,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1.674144,1.078367,1.159925,0.081558,0.514219,0.595777,1.102422,0.907094,2.822993,0.354234,3.11213,0.321323,0.699027,0.224614,0.247619,0,0,0,'\'(0.5-inf)\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(-inf-0.499977]\'','\'(0.5-inf)\'_x_\'(-inf-0.499977]\'',-0.643074
0.122379,0.493002,0.667179,0.104639,0.334589,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0.615381,1.160181,0.789558,-0.370623,-0.174177,-0.5448,0.248232,4.028485,0.738935,1.353299,0.183428,5.451744,0.060333,0.328921,0.081649,1,1,1,'\'(-inf-0.5]\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(0.499977-inf)\'','\'(-inf-0.5]\'_x_\'(0.499977-inf)\'',-1.36638
0.44052,0.741089,0.342452,0.645338,0.322314,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1.181609,1.083541,0.782972,-0.300569,0.398637,0.098068,0.594423,1.682305,2.164067,0.462093,1.28637,0.777381,0.326465,0.253787,0.150857,1,0,0,'\'(-inf-0.5]\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(-inf-0.499977]\'','\'(-inf-0.5]\'_x_\'(-inf-0.499977]\'',-1.601975
0.111126,0.692346,0.57273,0.952745,0.718629,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0.803472,1.265076,0.683856,-0.58122,0.119616,-0.461604,0.160506,6.230279,1.208852,0.827231,0.194029,5.153879,0.076938,0.396527,0.063645,1,0,1,'\'(-inf-0.5]\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(0.499977-inf)\'','\'(-inf-0.5]\'_x_\'(0.499977-inf)\'',-1.986062
0.940934,0.83447,0.235648,0.327158,0.085905,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1.775404,1.070118,1.176582,0.106464,0.598822,0.705286,1.127583,0.886853,3.541172,0.282392,3.992964,0.250441,0.785181,0.196641,0.221729,0,0,0,'\'(0.5-inf)\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(-inf-0.499977]\'','\'(0.5-inf)\'_x_\'(-inf-0.499977]\'',-0.553958
0.644566,0.044702,0.40603,0.140326,0.854233,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0.689268,0.450732,1.050596,0.599864,-0.361328,0.238536,14.419176,0.069352,0.110095,9.083039,1.587484,0.629928,0.028813,0.01815,0.261713,0,1,0,'\'(0.5-inf)\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(-inf-0.499977]\'','\'(0.5-inf)\'_x_\'(-inf-0.499977]\'',0.418907
0.940368,0.457079,0.14656,0.746624,0.309606,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1.397447,0.603639,1.086928,0.483289,0.310519,0.793808,2.057342,0.486064,3.118716,0.320645,6.416266,0.155854,0.429822,0.066989,0.13782,0,0,0,'\'(0.5-inf)\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(-inf-0.499977]\'','\'(0.5-inf)\'_x_\'(-inf-0.499977]\'',0.995261
0.040057,0.045117,0.194396,0.45305,0.7921,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.085174,0.239513,0.234453,-0.00506,-0.149279,-0.154339,0.887847,1.12632,0.232088,4.308708,0.206059,4.852984,0.001807,0.008771,0.007787,1,1,1,'\'(-inf-0.5]\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(-inf-0.499977]\'','\'(-inf-0.5]\'_x_\'(-inf-0.499977]\'',-0.197294
0.747807,0.319775,0.864071,0.808,0.749971,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1.067582,1.183846,1.611878,0.428032,-0.544296,-0.116264,2.338541,0.427617,0.37008,2.702122,0.865446,1.155473,0.23913,0.276308,0.646158,0,1,1,'\'(0.5-inf)\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(0.499977-inf)\'','\'(0.5-inf)\'_x_\'(0.499977-inf)\'',-0.052409
0.758734,0.445105,0.85055,0.883112,0.124032,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1.203839,1.295655,1.609284,0.313629,-0.405445,-0.091816,1.704618,0.586642,0.523314,1.910897,0.892051,1.121012,0.337716,0.378584,0.645341,0,1,1,'\'(0.5-inf)\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(0.499977-inf)\'','\'(0.5-inf)\'_x_\'(0.499977-inf)\'',-0.293551
0.688877,0.994018,0.357147,0.286283,0.915607,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1.682895,1.351165,1.046024,-0.305141,0.636871,0.33173,0.693023,1.442954,2.783218,0.359296,1.928833,0.518448,0.684756,0.355011,0.24603,1,0,0,'\'(0.5-inf)\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(-inf-0.499977]\'','\'(0.5-inf)\'_x_\'(-inf-0.499977]\'',-2.372259
0.468841,0.070571,0.64789,0.502026,0.67194,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0.539412,0.718461,1.116731,0.39827,-0.577319,-0.179049,6.643536,0.150522,0.108924,9.180683,0.723643,1.381897,0.033087,0.045722,0.303757,0,1,1,'\'(-inf-0.5]\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(0.499977-inf)\'','\'(-inf-0.5]\'_x_\'(0.499977-inf)\'',-0.223208
0.277186,0.671601,0.663991,0.53457,0.089658,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0.948787,1.335592,0.941177,-0.394415,0.00761,-0.386805,0.412724,2.422925,1.011461,0.988669,0.417454,2.395471,0.186158,0.445937,0.184049,1,0,1,'\'(-inf-0.5]\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(0.499977-inf)\'','\'(-inf-0.5]\'_x_\'(0.499977-inf)\'',-1.863471
0.543592,0.76174,0.698413,0.973005,0.000408,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1.305332,1.460153,1.242005,-0.218148,0.063327,-0.154821,0.713619,1.401308,1.090673,0.916865,0.778325,1.284811,0.414076,0.532009,0.379652,1,0,1,'\'(0.5-inf)\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(0.499977-inf)\'','\'(0.5-inf)\'_x_\'(0.499977-inf)\'',-1.848171
0.285267,0.240691,0.335219,0.029752,0.647063,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.525958,0.57591,0.620486,0.044576,-0.094528,-0.049952,1.1852,0.843739,0.718011,1.392736,0.850987,1.175106,0.068661,0.080684,0.095627,0,1,1,'\'(-inf-0.5]\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(-inf-0.499977]\'','\'(-inf-0.5]\'_x_\'(-inf-0.499977]\'',-0.346261
0.01031,0.557588,0.367033,0.660417,0.989643,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0.567898,0.924621,0.377343,-0.547278,0.190555,-0.356723,0.01849,54.08225,1.519177,0.658251,0.02809,35.599709,0.005749,0.204653,0.003784,1,0,1,'\'(-inf-0.5]\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(-inf-0.499977]\'','\'(-inf-0.5]\'_x_\'(-inf-0.499977]\'',-1.299533
0.323879,0.452728,0.113714,0.480307,0.905391,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.776607,0.566442,0.437593,-0.128849,0.339014,0.210165,0.715394,1.397831,3.981286,0.251175,2.848189,0.3511,0.146629,0.051482,0.03683,1,0,0,'\'(-inf-0.5]\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(-inf-0.499977]\'','\'(-inf-0.5]\'_x_\'(-inf-0.499977]\'',-0.518807
0.790064,0.164628,0.326349,0.137999,0.448148,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0.954692,0.490977,1.116413,0.625436,-0.161721,0.463715,4.799086,0.208373,0.504454,1.982342,2.420917,0.413067,0.130067,0.053726,0.257837,0,1,0,'\'(0.5-inf)\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(-inf-0.499977]\'','\'(0.5-inf)\'_x_\'(-inf-0.499977]\'',0.840747
0.372857,0.834537,0.187648,0.792612,0.066005,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1.207394,1.022185,0.560505,-0.46168,0.646889,0.185209,0.446783,2.238223,4.447354,0.224853,1.987002,0.503271,0.311163,0.156599,0.069966,1,0,0,'\'(-inf-0.5]\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(-inf-0.499977]\'','\'(-inf-0.5]\'_x_\'(-inf-0.499977]\'',-1.998957
0.528994,0.842364,0.394009,0.390439,0.386211,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1.371358,1.236373,0.923003,-0.31337,0.448355,0.134985,0.627987,1.592389,2.137931,0.467742,1.342594,0.744827,0.445606,0.331899,0.208428,1,0,0,'\'(0.5-inf)\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(-inf-0.499977]\'','\'(0.5-inf)\'_x_\'(-inf-0.499977]\'',-1.963071
0.991717,0.463586,0.837449,0.73648,0.158729,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1.455303,1.301035,1.829166,0.528131,-0.373863,0.154268,2.13923,0.467458,0.553569,1.806459,1.184212,0.844444,0.459746,0.38823,0.830512,0,1,0,'\'(0.5-inf)\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(0.499977-inf)\'','\'(0.5-inf)\'_x_\'(0.499977-inf)\'',0.484818
0.096744,0.254748,0.589136,0.43463,0.066405,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0.351492,0.843884,0.68588,-0.158004,-0.334388,-0.492392,0.379764,2.633218,0.432409,2.312623,0.164213,6.089639,0.024645,0.150081,0.056995,1,1,1,'\'(-inf-0.5]\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(0.499977-inf)\'','\'(-inf-0.5]\'_x_\'(0.499977-inf)\'',-0.765107
0.354318,0.741471,0.933408,0.901664,0.509862,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1.095789,1.674879,1.287726,-0.387153,-0.191937,-0.57909,0.477858,2.092671,0.79437,1.25886,0.379596,2.634379,0.262717,0.692095,0.330723,1,1,1,'\'(-inf-0.5]\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(0.499977-inf)\'','\'(-inf-0.5]\'_x_\'(0.499977-inf)\'',-2.331664
0.665021,0.931001,0.511526,0.200565,0.827939,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1.596022,1.442527,1.176547,-0.26598,0.419475,0.153495,0.714308,1.399957,1.820046,0.549437,1.300073,0.769188,0.619135,0.476231,0.340176,1,0,0,'\'(0.5-inf)\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(0.499977-inf)\'','\'(0.5-inf)\'_x_\'(0.499977-inf)\'',-2.22731
0.183042,0.669186,0.802628,0.808475,0.525445,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0.852228,1.471814,0.98567,-0.486144,-0.133442,-0.619586,0.273529,3.655915,0.833744,1.199409,0.228053,4.384939,0.122489,0.537107,0.146915,1,1,1,'\'(-inf-0.5]\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(0.499977-inf)\'','\'(-inf-0.5]\'_x_\'(0.499977-inf)\'',-2.079048
0.259222,0.55598,0.2821,0.75371,0.308251,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0.815202,0.83808,0.541322,-0.296758,0.27388,-0.022878,0.466243,2.144803,1.970861,0.507392,0.918901,1.088256,0.144122,0.156842,0.073127,1,0,1,'\'(-inf-0.5]\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(-inf-0.499977]\'','\'(-inf-0.5]\'_x_\'(-inf-0.499977]\'',-1.075048
0.440835,0.72362,0.949672,0.468991,0.387208,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1.164455,1.673292,1.390507,-0.282785,-0.226052,-0.508837,0.609208,1.641476,0.761968,1.31239,0.464197,2.154257,0.318997,0.687202,0.418649,1,1,1,'\'(-inf-0.5]\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(0.499977-inf)\'','\'(-inf-0.5]\'_x_\'(0.499977-inf)\'',-2.131877
0.455664,0.878541,0.808341,0.710244,0.496201,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1.334205,1.686882,1.264005,-0.422877,0.0702,-0.352677,0.51866,1.928046,1.086845,0.920095,0.563703,1.773985,0.40032,0.710161,0.368332,1,0,1,'\'(-inf-0.5]\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(0.499977-inf)\'','\'(-inf-0.5]\'_x_\'(0.499977-inf)\'',-2.708584
0.814403,0.462026,0.915198,0.510299,0.168979,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1.276429,1.377224,1.729601,0.352377,-0.453172,-0.100795,1.762678,0.567319,0.504837,1.980837,0.889865,1.123766,0.376275,0.422845,0.74534,0,1,1,'\'(0.5-inf)\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(0.499977-inf)\'','\'(0.5-inf)\'_x_\'(0.499977-inf)\'',-0.229099
