@relation 'modGroup-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Add-TNOM-NI1 and I2-L0,1-C5-W1.0-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Add-TNOM-NI2 and R1-L0,1-C5-W1.0-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Add-TNOM-NI1 and R1-L0,1-C5-W1.0-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Add-TNOM-NI1 or I2-L0,1-C5-W1.0-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Add-TNOM-NI2 or R1-L0,1-C5-W1.0-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Add-TNOM-NI1 or R1-L0,1-C5-W1.0-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Add-TNOM-NI1 equ I2-L0,1-C5-W1.0-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Add-TNOM-NI2 equ R1-L0,1-C5-W1.0-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Add-TNOM-NI1 equ R1-L0,1-C5-W1.0-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Add-TNOM-NI1 xor I2-L0,1-C5-W1.0-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Add-TNOM-NI2 xor R1-L0,1-C5-W1.0-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Add-TNOM-NI1 xor R1-L0,1-C5-W1.0-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Add-TNOM-NI1 impl I2-L0,1-C5-W1.0-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Add-TNOM-NI2 impl R1-L0,1-C5-W1.0-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Add-TNOM-NI1 impl R1-L0,1-C5-W1.0-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Add-TNOM-NI1 and I2 and R1-L0,1-C5-W1.0-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Add-TNOM-NI1 or I2 or R1-L0,1-C5-W1.0-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Add-TNOM-N(I1 <= 0.140835) and (I2 >= 0.737664)-L0,1-C5-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-N(I1 <= 0.313643) and (I2 >= 0.669821)-L0,1-C6-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-N(I1 >= 0.372994) and (I2 <= 0.596417) and (I1 <= 0.640129) and (I2 >= 0.396389)-L0,1-C7-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-N(I2 <= 0.304998) and (I1 >= 0.703413)-L0,1-C8-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-N(I2 <= 0.594098) and (I1 >= 0.372994) and (I2 >= 0.38795) and (I1 <= 0.505561)-L0,1-C9-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-N(I1 >= 0.408338) and (I2 <= 0.596417) and (I2 >= 0.403317) and (I1 <= 0.630798)-L0,1-C10-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-N(I1 <= 0.265298) and (I2 >= 0.669821)-L0,1-C11-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-Nnum-of-N((I1 <= 0.140835) and (I2 >= 0.737664))-L0,1,2-C12-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-Nnum-of-N((I1 <= 0.313643) and (I2 >= 0.669821))-L0,1,2-C13-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-Nnum-of-N((I1 >= 0.372994) and (I2 <= 0.596417) and (I1 <= 0.640129) and (I2 >= 0.396389))-L0,1,2,3,4-C14-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-Nnum-of-N((I2 <= 0.304998) and (I1 >= 0.703413))-L0,1,2-C15-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-Nnum-of-N((I2 <= 0.594098) and (I1 >= 0.372994) and (I2 >= 0.38795) and (I1 <= 0.505561))-L0,1,2,3,4-C16-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-Nnum-of-N((I1 >= 0.408338) and (I2 <= 0.596417) and (I2 >= 0.403317) and (I1 <= 0.630798))-L0,1,2,3,4-C17-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-Nnum-of-N((I1 <= 0.265298) and (I2 >= 0.669821))-L0,1,2-C18-W1.0-weka.filters.unsupervised.attribute.Add-NI1 ADD I2-C19-W1.0-weka.filters.unsupervised.attribute.Add-NI2 ADD R1-C20-W1.0-weka.filters.unsupervised.attribute.Add-NI1 ADD R1-C21-W1.0-weka.filters.unsupervised.attribute.Add-NI1 SUBTRACT I2-C22-W1.0-weka.filters.unsupervised.attribute.Add-NI2 SUBTRACT R1-C23-W1.0-weka.filters.unsupervised.attribute.Add-NI1 SUBTRACT R1-C24-W1.0-weka.filters.unsupervised.attribute.Add-NI1 DIVIDE I2-C25-W1.0-weka.filters.unsupervised.attribute.Add-NI2 DIVIDE I1-C26-W1.0-weka.filters.unsupervised.attribute.Add-NI2 DIVIDE R1-C27-W1.0-weka.filters.unsupervised.attribute.Add-NR1 DIVIDE I2-C28-W1.0-weka.filters.unsupervised.attribute.Add-NI1 DIVIDE R1-C29-W1.0-weka.filters.unsupervised.attribute.Add-NR1 DIVIDE I1-C30-W1.0-weka.filters.unsupervised.attribute.Add-NI1 MULTIPLY I2-C31-W1.0-weka.filters.unsupervised.attribute.Add-NI2 MULTIPLY R1-C32-W1.0-weka.filters.unsupervised.attribute.Add-NI1 MULTIPLY R1-C33-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NI1 LESSTHAN I2-L0,1-C34-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NI2 LESSTHAN R1-L0,1-C35-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NI1 LESSTHAN R1-L0,1-C36-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NI1 DIFF I2-L0,1-C37-W1.0-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Add-TNOM-NI2 DIFF R1-L0,1-C37-W1.0-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Add-TNOM-NI1 DIFF R1-L0,1-C37-W1.0-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Add-TNOM-NI1_x_I2-L\'All\'_x_\'All\'-C37-W1.0-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Add-TNOM-NI2_x_R1-L\'All\'_x_\'All\'-C37-W1.0-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Add-TNOM-NI1_x_R1-L\'All\'_x_\'All\'-C37-W1.0-weka.filters.unsupervised.attribute.Remove-R37'

@attribute I1 numeric
@attribute I2 numeric
@attribute R1 numeric
@attribute R2 numeric
@attribute '(I1 <= 0.140835) and (I2 >= 0.737664)' {0,1}
@attribute '(I1 <= 0.313643) and (I2 >= 0.669821)' {0,1}
@attribute '(I1 >= 0.372994) and (I2 <= 0.596417) and (I1 <= 0.640129) and (I2 >= 0.396389)' {0,1}
@attribute '(I2 <= 0.304998) and (I1 >= 0.703413)' {0,1}
@attribute '(I2 <= 0.594098) and (I1 >= 0.372994) and (I2 >= 0.38795) and (I1 <= 0.505561)' {0,1}
@attribute '(I1 >= 0.408338) and (I2 <= 0.596417) and (I2 >= 0.403317) and (I1 <= 0.630798)' {0,1}
@attribute '(I1 <= 0.265298) and (I2 >= 0.669821)' {0,1}
@attribute 'num-of-N((I1 <= 0.140835) and (I2 >= 0.737664))' {0,1,2}
@attribute 'num-of-N((I1 <= 0.313643) and (I2 >= 0.669821))' {0,1,2}
@attribute 'num-of-N((I1 >= 0.372994) and (I2 <= 0.596417) and (I1 <= 0.640129) and (I2 >= 0.396389))' {0,1,2,3,4}
@attribute 'num-of-N((I2 <= 0.304998) and (I1 >= 0.703413))' {0,1,2}
@attribute 'num-of-N((I2 <= 0.594098) and (I1 >= 0.372994) and (I2 >= 0.38795) and (I1 <= 0.505561))' {0,1,2,3,4}
@attribute 'num-of-N((I1 >= 0.408338) and (I2 <= 0.596417) and (I2 >= 0.403317) and (I1 <= 0.630798))' {0,1,2,3,4}
@attribute 'num-of-N((I1 <= 0.265298) and (I2 >= 0.669821))' {0,1,2}
@attribute 'I1 ADD I2' numeric
@attribute 'I2 ADD R1' numeric
@attribute 'I1 ADD R1' numeric
@attribute 'I1 SUBTRACT I2' numeric
@attribute 'I2 SUBTRACT R1' numeric
@attribute 'I1 SUBTRACT R1' numeric
@attribute 'I1 DIVIDE I2' numeric
@attribute 'I2 DIVIDE I1' numeric
@attribute 'I2 DIVIDE R1' numeric
@attribute 'R1 DIVIDE I2' numeric
@attribute 'I1 DIVIDE R1' numeric
@attribute 'R1 DIVIDE I1' numeric
@attribute 'I1 MULTIPLY I2' numeric
@attribute 'I2 MULTIPLY R1' numeric
@attribute 'I1 MULTIPLY R1' numeric
@attribute 'I1 LESSTHAN I2' {0,1}
@attribute 'I2 LESSTHAN R1' {0,1}
@attribute 'I1 LESSTHAN R1' {0,1}
@attribute class {0,1,2}

@data
0.210474,0.549652,0.797025,0.480153,0,0,0,0,0,0,0,0,1,3,0,3,3,1,0.760126,1.346677,1.007499,-0.339178,-0.247373,-0.586551,0.382922,2.611496,0.68963,1.450054,0.264075,3.78681,0.115687,0.438086,0.167753,1,1,1,1
0.784838,0.672774,0.454328,0.215724,0,0,0,0,0,0,0,0,1,2,1,2,2,1,1.457612,1.127102,1.239166,0.112064,0.218446,0.33051,1.16657,0.857214,1.480811,0.675306,1.72747,0.578881,0.528019,0.30566,0.356574,0,0,0,1
0.453569,0.528232,0.494097,0.264605,0,0,1,0,1,1,0,0,0,4,0,4,4,0,0.981801,1.022329,0.947666,-0.074663,0.034135,-0.040528,0.858655,1.164612,1.069086,0.935379,0.917976,1.089354,0.23959,0.260998,0.224107,1,0,1,1
0.598869,0.170562,0.259967,0.190361,0,0,0,0,0,0,0,0,0,3,1,2,3,0,0.769431,0.430529,0.858836,0.428307,-0.089405,0.338902,3.511151,0.284807,0.656091,1.524179,2.303635,0.434097,0.102144,0.04434,0.155686,0,1,0,1
0.875427,0.107698,0.482869,0.825632,0,0,0,1,0,0,0,0,0,2,2,2,2,0,0.983125,0.590567,1.358296,0.767729,-0.375171,0.392558,8.128535,0.123023,0.223038,4.483547,1.81297,0.551581,0.094282,0.052004,0.422717,0,1,0,2
0.874169,0.38252,0.786134,0.593717,0,0,0,0,0,0,0,0,0,2,1,2,2,0,1.256689,1.168654,1.660303,0.491649,-0.403614,0.088035,2.28529,0.437581,0.486584,2.055145,1.111985,0.899293,0.334387,0.300712,0.687214,0,1,0,0
0.213109,0.807052,0.895095,0.125011,0,1,0,0,0,0,1,1,2,2,0,2,2,2,1.020161,1.702147,1.108204,-0.593943,-0.088043,-0.681986,0.264059,3.787039,0.901638,1.109092,0.238085,4.200175,0.17199,0.722388,0.190753,1,1,1,1
0.591918,0.514445,0.800997,0.804741,0,0,1,0,0,1,0,0,0,4,0,3,4,0,1.106363,1.315442,1.392915,0.077473,-0.286552,-0.209079,1.150595,0.869115,0.642256,1.557012,0.738977,1.353223,0.304509,0.412069,0.474125,0,1,1,2
0.514213,0.53837,0.600159,0.939433,0,0,1,0,0,1,0,0,0,4,0,3,4,0,1.052583,1.138529,1.114372,-0.024157,-0.061789,-0.085946,0.955129,1.046979,0.897046,1.114771,0.856795,1.167141,0.276837,0.323108,0.30861,1,1,1,2
0.497026,0.110085,0.44385,0.591468,0,0,0,0,0,0,0,0,0,3,1,3,3,0,0.607111,0.553935,0.940876,0.386941,-0.333765,0.053176,4.514929,0.221487,0.248023,4.031884,1.119806,0.893012,0.054715,0.048861,0.220605,0,1,0,1
0.804931,0.496724,0.184256,0.495618,0,0,0,0,0,0,0,0,0,3,1,3,3,0,1.301655,0.68098,0.989187,0.308207,0.312468,0.620675,1.620479,0.617101,2.695836,0.370942,4.368547,0.228909,0.399829,0.091524,0.148313,0,0,0,0
0.185604,0.800222,0.531604,0.160853,0,1,0,0,0,0,1,1,2,2,0,2,2,2,0.985826,1.331826,0.717208,-0.614618,0.268618,-0.346,0.231941,4.311448,1.505297,0.664321,0.34914,2.864184,0.148524,0.425401,0.098668,1,0,1,2
0.211266,0.171047,0.161925,0.533838,0,0,0,0,0,0,0,0,1,2,1,2,2,1,0.382313,0.332972,0.373191,0.040219,0.009122,0.049341,1.235134,0.809629,1.056335,0.94667,1.304715,0.766451,0.036136,0.027697,0.034209,0,0,0,0
0.528947,0.760233,0.394164,0.795215,0,0,0,0,0,0,0,1,1,3,0,2,3,1,1.28918,1.154397,0.923111,-0.231286,0.366069,0.134783,0.69577,1.437257,1.928723,0.518478,1.341946,0.745186,0.402123,0.299656,0.208492,1,0,0,0
0.72747,0.769868,0.457645,0.586004,0,0,0,0,0,0,0,1,1,2,1,2,2,1,1.497338,1.227513,1.185115,-0.042398,0.312223,0.269825,0.944928,1.058281,1.682238,0.594446,1.589595,0.629091,0.560056,0.352326,0.332923,1,0,0,1
0.301167,0.82052,0.183432,0.751993,0,1,0,0,0,0,0,1,2,2,0,2,2,1,1.121687,1.003952,0.484599,-0.519353,0.637088,0.117735,0.367044,2.724468,4.473156,0.223556,1.641845,0.609071,0.247114,0.15051,0.055244,1,0,0,2
0.123799,0.185385,0.534299,0.166346,0,0,0,0,0,0,0,1,1,2,1,2,2,1,0.309184,0.719684,0.658098,-0.061586,-0.348914,-0.4105,0.667794,1.497468,0.346969,2.882105,0.231704,4.315859,0.02295,0.099051,0.066146,1,1,1,0
0.122631,0.512465,0.769858,0.477677,0,0,0,0,0,0,0,1,1,3,0,3,3,1,0.635096,1.282323,0.892489,-0.389834,-0.257393,-0.647227,0.239296,4.178919,0.665662,1.502265,0.15929,6.277842,0.062844,0.394525,0.094408,1,1,1,1
0.183603,0.522267,0.13201,0.11052,0,0,0,0,0,0,0,0,1,3,0,3,3,1,0.70587,0.654277,0.315613,-0.338664,0.390257,0.051593,0.35155,2.844545,3.956268,0.252763,1.390826,0.718997,0.09589,0.068944,0.024237,1,0,0,1
0.8294,0.470498,0.503007,0.135118,0,0,0,0,0,0,0,0,0,3,1,3,3,0,1.299898,0.973505,1.332407,0.358902,-0.032509,0.326393,1.762813,0.567275,0.935371,1.069095,1.648884,0.606471,0.390231,0.236664,0.417194,0,1,0,1
0.463917,0.545985,0.769641,0.561784,0,0,1,0,1,1,0,0,0,4,0,4,4,0,1.009902,1.315626,1.233558,-0.082068,-0.223656,-0.305724,0.849688,1.176902,0.709402,1.409638,0.602771,1.659006,0.253292,0.420212,0.35705,1,1,1,2
0.035279,0.147245,0.789414,0.856745,0,0,0,0,0,0,0,1,1,2,1,2,2,1,0.182524,0.936659,0.824693,-0.111966,-0.642169,-0.754135,0.239594,4.173729,0.186524,5.361228,0.04469,22.376315,0.005195,0.116237,0.02785,1,1,1,0
0.196908,0.566391,0.806682,0.846446,0,0,0,0,0,0,0,0,1,3,0,3,3,1,0.763299,1.373073,1.00359,-0.369483,-0.240291,-0.609774,0.347654,2.876425,0.702124,1.424249,0.244096,4.096746,0.111527,0.456897,0.158842,1,1,1,1
0.11145,0.198169,0.116395,0.95745,0,0,0,0,0,0,0,1,1,2,1,2,2,1,0.309619,0.314564,0.227845,-0.086719,0.081774,-0.004945,0.562399,1.778098,1.702556,0.587352,0.957515,1.04437,0.022086,0.023066,0.012972,1,0,1,0
0.526792,0.896307,0.157909,0.637998,0,0,0,0,0,0,0,1,1,3,0,2,3,1,1.423099,1.054216,0.684701,-0.369515,0.738398,0.368883,0.587736,1.701444,5.676098,0.176177,3.336048,0.299756,0.472167,0.141535,0.083185,1,0,0,0
0.505561,0.549047,0.8741,0.415739,0,0,1,0,1,1,0,0,0,4,0,4,4,0,1.054608,1.423147,1.379661,-0.043486,-0.325053,-0.368539,0.920797,1.086015,0.628128,1.592031,0.578379,1.72897,0.277577,0.479922,0.441911,1,1,1,2
0.156727,0.888904,0.282697,0.799694,0,1,0,0,0,0,1,1,2,2,0,2,2,2,1.045631,1.171601,0.439424,-0.732177,0.606207,-0.12597,0.176315,5.671671,3.14437,0.318029,0.554399,1.803754,0.139315,0.25129,0.044306,1,0,1,2
0.816846,0.440268,0.541938,0.459912,0,0,0,0,0,0,0,0,0,3,1,3,3,0,1.257114,0.982206,1.358784,0.376578,-0.10167,0.274908,1.855338,0.538985,0.812396,1.230928,1.507268,0.663452,0.359631,0.238598,0.44268,0,1,0,0
0.162348,0.114258,0.901325,0.517189,0,0,0,0,0,0,0,0,1,2,1,2,2,1,0.276606,1.015583,1.063673,0.04809,-0.787067,-0.738977,1.42089,0.703784,0.126767,7.888507,0.180121,5.551808,0.01855,0.102984,0.146328,0,1,1,1
0.540889,0.497514,0.087327,0.530584,0,0,1,0,0,1,0,0,0,4,0,3,4,0,1.038403,0.584841,0.628216,0.043375,0.410187,0.453562,1.087183,0.919808,5.697138,0.175527,6.193835,0.161451,0.2691,0.043446,0.047234,0,0,0,2
0.014666,0.490315,0.886943,0.880341,0,0,0,0,0,0,0,1,1,3,0,3,3,1,0.504981,1.377258,0.901609,-0.475649,-0.396628,-0.872277,0.029911,33.432088,0.552815,1.808925,0.016535,60.476135,0.007191,0.434881,0.013008,1,1,1,0
0.844807,0.170027,0.200485,0.424523,0,0,0,1,0,0,0,0,0,2,2,2,2,0,1.014834,0.370512,1.045292,0.67478,-0.030458,0.644322,4.968664,0.201261,0.848078,1.179136,4.213816,0.237315,0.14364,0.034088,0.169371,0,1,0,2
0.470154,0.179854,0.115745,0.467652,0,0,0,0,0,0,0,0,0,3,1,3,3,0,0.650008,0.295599,0.585899,0.2903,0.064109,0.354409,2.614087,0.382543,1.553881,0.64355,4.061981,0.246185,0.084559,0.020817,0.054418,0,0,0,1
0.397422,0.883016,0.901123,0.221598,0,0,0,0,0,0,0,1,1,3,0,3,2,1,1.280438,1.784139,1.298545,-0.485594,-0.018107,-0.503701,0.450073,2.22186,0.979906,1.020506,0.44103,2.267421,0.35093,0.795706,0.358126,1,1,1,0
0.169695,0.423272,0.57856,0.43442,0,0,0,0,0,0,0,0,1,3,0,3,3,1,0.592967,1.001832,0.748255,-0.253577,-0.155288,-0.408865,0.400912,2.49431,0.731596,1.366875,0.293306,3.409411,0.071827,0.244888,0.098179,1,1,1,1
0.400842,0.163716,0.316862,0.568745,0,0,0,0,0,0,0,0,0,3,1,3,2,0,0.564558,0.480578,0.717704,0.237126,-0.153146,0.08398,2.448398,0.40843,0.516679,1.935437,1.265037,0.790491,0.065624,0.051875,0.127012,0,1,0,1
0.815942,0.451409,0.75608,0.494804,0,0,0,0,0,0,0,0,0,3,1,3,3,0,1.267351,1.207489,1.572022,0.364533,-0.304671,0.059862,1.807545,0.553237,0.597039,1.674933,1.079174,0.926634,0.368324,0.341301,0.616917,0,1,0,0
0.194395,0.217762,0.238564,0.1286,0,0,0,0,0,0,0,0,1,2,1,2,2,1,0.412157,0.456326,0.432959,-0.023367,-0.020802,-0.044169,0.892695,1.120204,0.912803,1.095526,0.814855,1.227213,0.042332,0.05195,0.046376,1,1,1,0
0.77137,0.809714,0.47197,0.091098,0,0,0,0,0,0,0,1,1,2,1,2,2,1,1.581084,1.281684,1.24334,-0.038344,0.337744,0.2994,0.952645,1.049709,1.715605,0.582885,1.634362,0.611859,0.624589,0.382161,0.364063,1,0,0,1
0.476981,0.825825,0.148289,0.200217,0,0,0,0,0,0,0,1,1,3,0,3,3,1,1.302806,0.974114,0.62527,-0.348844,0.677536,0.328692,0.577581,1.731358,5.569024,0.179565,3.216564,0.310891,0.393903,0.122461,0.070731,1,0,0,0
0.492433,0.477755,0.164735,0.188493,0,0,1,0,1,1,0,0,0,4,0,4,4,0,0.970188,0.64249,0.657168,0.014678,0.31302,0.327698,1.030723,0.970193,2.900143,0.344811,2.989243,0.334533,0.235262,0.078703,0.081121,0,0,0,2
0.549347,0.84655,0.809751,0.645569,0,0,0,0,0,0,0,1,1,3,0,2,3,1,1.395897,1.656301,1.359098,-0.297203,0.036799,-0.260404,0.648924,1.541011,1.045445,0.956531,0.678415,1.474025,0.46505,0.685495,0.444834,1,0,1,0
0.161758,0.482527,0.148141,0.819961,0,0,0,0,0,0,0,0,1,3,0,3,3,1,0.644285,0.630668,0.309899,-0.320769,0.334386,0.013617,0.335231,2.983018,3.257214,0.307011,1.091919,0.915819,0.078053,0.071482,0.023963,1,0,0,0
0.21416,0.224824,0.495937,0.20283,0,0,0,0,0,0,0,0,1,2,1,2,2,1,0.438984,0.720761,0.710097,-0.010664,-0.271113,-0.281777,0.952567,1.049795,0.453332,2.20589,0.431829,2.315731,0.048148,0.111499,0.10621,1,1,1,0
0.852966,0.540608,0.808459,0.593109,0,0,0,0,0,0,0,0,0,3,1,3,3,0,1.393574,1.349067,1.661425,0.312358,-0.267851,0.044507,1.57779,0.633798,0.668689,1.495463,1.055052,0.947821,0.46112,0.437059,0.689588,0,1,0,0
0.244612,0.930062,0.626337,0.12393,0,1,0,0,0,0,1,1,2,2,0,2,2,2,1.174674,1.556399,0.870949,-0.68545,0.303725,-0.381725,0.263006,3.802193,1.484923,0.673436,0.390544,2.560533,0.227504,0.582532,0.15321,1,0,1,2
0.18787,0.807864,0.155542,0.218107,0,1,0,0,0,0,1,1,2,2,0,2,2,2,0.995734,0.963406,0.343412,-0.619994,0.652322,0.032328,0.232552,4.300122,5.193864,0.192535,1.207841,0.827924,0.151773,0.125657,0.029222,1,0,0,2
0.143165,0.416494,0.133097,0.195823,0,0,0,0,0,0,0,0,1,3,0,3,3,1,0.559659,0.549591,0.276262,-0.273329,0.283397,0.010068,0.343738,2.909189,3.129252,0.319565,1.075644,0.929676,0.059627,0.055434,0.019055,1,0,0,1
0.096331,0.8625,0.236445,0.15885,1,1,0,0,0,0,1,2,2,2,0,2,2,2,0.958831,1.098945,0.332776,-0.766169,0.626055,-0.140114,0.111688,8.953504,3.647783,0.274139,0.407414,2.454506,0.083085,0.203934,0.022777,1,0,1,2
0.44203,0.435011,0.766696,0.437018,0,0,1,0,1,1,0,0,0,4,0,4,4,0,0.877041,1.201707,1.208726,0.007019,-0.331685,-0.324666,1.016135,0.984121,0.567384,1.762475,0.576539,1.734489,0.192288,0.333521,0.338903,0,1,1,2
0.162575,0.426773,0.806351,0.061534,0,0,0,0,0,0,0,0,1,3,0,3,3,1,0.589348,1.233124,0.968926,-0.264198,-0.379578,-0.643776,0.38094,2.625084,0.529265,1.889414,0.201618,4.959871,0.069383,0.344129,0.131093,1,1,1,1
0.480085,0.293374,0.512811,0.617602,0,0,0,0,0,0,0,0,0,3,1,3,3,0,0.773459,0.806185,0.992896,0.186711,-0.219437,-0.032726,1.636427,0.611088,0.57209,1.747977,0.936183,1.068167,0.140844,0.150445,0.246193,0,1,1,1
0.962047,0.855788,0.833728,0.188607,0,0,0,0,0,0,0,1,1,2,1,2,2,1,1.817835,1.689516,1.795775,0.106259,0.02206,0.128319,1.124165,0.889549,1.026459,0.974223,1.15391,0.866619,0.823308,0.713494,0.802086,0,0,0,1
0.781453,0.178594,0.268736,0.215853,0,0,0,1,0,0,0,0,0,2,2,2,2,0,0.960047,0.44733,1.050189,0.602859,-0.090142,0.512717,4.375584,0.228541,0.66457,1.504731,2.907884,0.343893,0.139563,0.047995,0.210005,0,1,0,2
0.393075,0.822455,0.115577,0.444996,0,0,0,0,0,0,0,1,1,3,0,3,2,1,1.21553,0.938032,0.508652,-0.42938,0.706878,0.277498,0.477929,2.092362,7.116078,0.140527,3.400979,0.294033,0.323286,0.095057,0.04543,1,0,0,0
0.539362,0.836238,0.525481,0.781781,0,0,0,0,0,0,0,1,1,3,0,2,3,1,1.3756,1.361719,1.064843,-0.296876,0.310757,0.013881,0.644986,1.550421,1.591376,0.628387,1.026416,0.974264,0.451035,0.439427,0.283424,1,0,0,0
0.48896,0.791605,0.494237,0.816622,0,0,0,0,0,0,0,1,1,3,0,3,3,1,1.280565,1.285842,0.983197,-0.302645,0.297368,-0.005277,0.617682,1.618957,1.601671,0.624348,0.989323,1.010792,0.387063,0.39124,0.241662,1,0,1,0
0.873248,0.182006,0.448582,0.78725,0,0,0,1,0,0,0,0,0,2,2,2,2,0,1.055254,0.630588,1.32183,0.691242,-0.266576,0.424666,4.797908,0.208424,0.405736,2.464655,1.946685,0.513694,0.158936,0.081645,0.391723,0,1,0,2
0.810424,0.510887,0.608402,0.866259,0,0,0,0,0,0,0,0,0,3,1,3,3,0,1.321311,1.119289,1.418826,0.299537,-0.097515,0.202022,1.586308,0.630395,0.839719,1.190874,1.332053,0.750721,0.414035,0.310825,0.493064,0,1,0,0
0.19922,0.165155,0.745863,0.105326,0,0,0,0,0,0,0,0,1,2,1,2,2,1,0.364375,0.911018,0.945083,0.034065,-0.580708,-0.546643,1.206261,0.829008,0.221428,4.516139,0.2671,3.743916,0.032902,0.123183,0.148591,0,1,1,0
0.533184,0.916547,0.782257,0.252389,0,0,0,0,0,0,0,1,1,3,0,2,3,1,1.449731,1.698804,1.315441,-0.383363,0.13429,-0.249073,0.581731,1.719007,1.17167,0.853483,0.681597,1.467143,0.488688,0.716975,0.417087,1,0,1,0
0.889656,0.875382,0.961783,0.462307,0,0,0,0,0,0,0,1,1,2,1,2,2,1,1.765038,1.837165,1.851439,0.014274,-0.086401,-0.072127,1.016306,0.983956,0.910166,1.098701,0.925007,1.081073,0.778789,0.841928,0.855656,0,1,1,1
0.138845,0.835668,0.406803,0.195955,1,1,0,0,0,0,1,2,2,2,0,2,2,2,0.974513,1.242471,0.545648,-0.696823,0.428865,-0.267958,0.166149,6.018712,2.054233,0.4868,0.341308,2.929907,0.116028,0.339952,0.056483,1,0,1,2
0.814368,0.120365,0.892401,0.574642,0,0,0,1,0,0,0,0,0,2,2,2,2,0,0.934733,1.012766,1.706769,0.694003,-0.772036,-0.078033,6.765821,0.147802,0.134878,7.414124,0.912558,1.09582,0.098021,0.107414,0.726743,0,1,1,2
0.449455,0.85436,0.46848,0.279702,0,0,0,0,0,0,0,1,1,3,0,3,3,1,1.303815,1.32284,0.917935,-0.404905,0.38588,-0.019025,0.526072,1.90088,1.823685,0.54834,0.95939,1.042329,0.383996,0.400251,0.210561,1,0,1,0
0.9138,0.849902,0.197581,0.893825,0,0,0,0,0,0,0,1,1,2,1,2,2,1,1.763702,1.047483,1.111381,0.063898,0.652321,0.716219,1.075183,0.930074,4.301537,0.232475,4.624939,0.216219,0.77664,0.167924,0.18055,0,0,0,1
0.807691,0.488166,0.80345,0.839645,0,0,0,0,0,0,0,0,0,3,1,3,3,0,1.295857,1.291616,1.611141,0.319525,-0.315284,0.004241,1.654542,0.604397,0.607587,1.645854,1.005278,0.994749,0.394287,0.392217,0.648939,0,1,0,0
0.23363,0.849916,0.479944,0.920003,0,1,0,0,0,0,1,1,2,2,0,2,2,2,1.083546,1.32986,0.713574,-0.616286,0.369972,-0.246314,0.274886,3.637872,1.770865,0.564696,0.486786,2.054291,0.198566,0.407912,0.112129,1,0,1,2
0.506152,0.821175,0.455978,0.816598,0,0,0,0,0,0,0,1,1,3,0,2,3,1,1.327327,1.277153,0.96213,-0.315023,0.365197,0.050174,0.616375,1.622388,1.800909,0.555275,1.110036,0.900872,0.415639,0.374438,0.230794,1,0,0,0
